,employee_id,name,email,designation,age,length_of_service,is_promoted
32321,62751,Jack Green,jack_green802@gmail.com,Procurement,54,7,0
32322,75194,Liam Hill,liam_hill872@gmail.com,Technology,33,9,0
32323,5566,Karen Johnson,karen_johnson407@gmail.com,Procurement,37,6,0
32324,51291,Tina Smith,tina_smith301@gmail.com,Sales & Marketing,36,5,0
32325,32634,Catherine Carter,catherine_carter819@gmail.com,Operations,30,3,0
32326,40432,Quincy Perez,quincy_perez394@gmail.com,HR,30,3,0
32327,48825,Grace Brooks,grace_brooks109@gmail.com,Procurement,50,14,0
32328,73607,Mia Cooper,mia_cooper346@gmail.com,Operations,30,3,0
32329,74993,Olivia Thompson,olivia_thompson476@gmail.com,Operations,48,18,0
32330,47052,Xander Edwards,xander_edwards899@gmail.com,Analytics,29,4,1
32331,16812,Noah Walker,noah_walker677@gmail.com,Sales & Marketing,34,6,0
32332,38916,Xander Perez,xander_perez120@gmail.com,Operations,43,17,0
32333,55612,Wendy Brown,wendy_brown672@gmail.com,Sales & Marketing,47,3,0
32334,21384,Yvonne Johnson,yvonne_johnson477@gmail.com,Sales & Marketing,28,5,0
32335,53145,Wendy Moore,wendy_moore364@gmail.com,Procurement,34,9,0
32336,67241,Bob Thompson,bob_thompson597@gmail.com,Procurement,35,7,0
32337,69060,Wendy Brown,wendy_brown807@gmail.com,Sales & Marketing,26,1,0
32338,50157,Quincy Johnson,quincy_johnson751@gmail.com,Operations,36,11,0
32339,51537,Zach Carter,zach_carter160@gmail.com,Technology,29,5,1
32340,52264,Eva Perez,eva_perez169@gmail.com,Sales & Marketing,46,17,0
32341,68314,Mia Johnson,mia_johnson595@gmail.com,Technology,28,1,1
32342,25316,David White,david_white551@gmail.com,Sales & Marketing,35,2,0
32343,6015,Grace Kelly,grace_kelly312@gmail.com,Technology,40,10,0
32344,11054,Jack Wilson,jack_wilson51@gmail.com,Sales & Marketing,42,3,0
32345,75927,Quincy Hill,quincy_hill383@gmail.com,Technology,30,3,0
32346,19295,Quincy Moore,quincy_moore350@gmail.com,Sales & Marketing,25,2,0
32347,21159,Alice Hill,alice_hill435@gmail.com,Finance,28,1,1
32348,52447,Bob Davis,bob_davis89@gmail.com,Procurement,35,4,0
32349,5247,Eva Thompson,eva_thompson580@gmail.com,Operations,51,17,0
32350,21497,Paul Wood,paul_wood191@gmail.com,Technology,30,8,0
32351,980,Liam Johnson,liam_johnson393@gmail.com,Sales & Marketing,39,10,0
32352,21430,Victor Harris,victor_harris622@gmail.com,Legal,41,10,0
32353,26893,Jack Edwards,jack_edwards37@gmail.com,Sales & Marketing,31,4,0
32354,21793,Quincy Smith,quincy_smith418@gmail.com,Sales & Marketing,27,5,0
32355,54427,Rachel Phillips,rachel_phillips363@gmail.com,Sales & Marketing,27,2,0
32356,46375,Quincy Carter,quincy_carter569@gmail.com,R&D,30,3,0
32357,71529,Catherine Walker,catherine_walker958@gmail.com,Technology,35,7,0
32358,37450,Sam Baker,sam_baker928@gmail.com,Sales & Marketing,23,1,0
32359,19626,Liam Wood,liam_wood545@gmail.com,Operations,41,11,0
32360,68598,Tina Phillips,tina_phillips48@gmail.com,Procurement,24,2,0
32361,66775,Victor Brooks,victor_brooks389@gmail.com,HR,57,2,0
32362,15241,Karen Phillips,karen_phillips679@gmail.com,Finance,28,3,1
32363,35729,Catherine Perez,catherine_perez339@gmail.com,Analytics,28,1,0
32364,38239,Sam Thompson,sam_thompson294@gmail.com,Sales & Marketing,45,17,0
32365,38244,Rachel Brown,rachel_brown193@gmail.com,Sales & Marketing,24,2,0
32366,18280,Harry White,harry_white672@gmail.com,Sales & Marketing,33,9,0
32367,51694,Jack Brown,jack_brown653@gmail.com,Procurement,32,2,0
32368,71872,Rachel Moore,rachel_moore729@gmail.com,Sales & Marketing,43,10,0
32369,48187,Olivia Evans,olivia_evans872@gmail.com,Analytics,34,9,0
32370,56823,Isabella Lee,isabella_lee921@gmail.com,Technology,42,12,0
32371,2068,Harry Walker,harry_walker877@gmail.com,Technology,31,3,0
32372,63390,Isabella Johnson,isabella_johnson105@gmail.com,Finance,29,1,0
32373,48692,Isabella Brooks,isabella_brooks386@gmail.com,Finance,34,7,0
32374,20934,Victor Johnson,victor_johnson696@gmail.com,Sales & Marketing,36,5,0
32375,37221,Karen Lee,karen_lee228@gmail.com,R&D,32,6,0
32376,45588,Xander Evans,xander_evans598@gmail.com,Sales & Marketing,46,5,0
32377,75212,Yvonne Kelly,yvonne_kelly864@gmail.com,Technology,32,4,0
32378,3296,Harry Phillips,harry_phillips471@gmail.com,Sales & Marketing,31,4,1
32379,78118,Victor Baker,victor_baker495@gmail.com,Sales & Marketing,24,2,0
32380,48020,Rachel Evans,rachel_evans750@gmail.com,Technology,37,7,0
32381,74756,Quincy Harris,quincy_harris869@gmail.com,Analytics,30,7,0
32382,17220,Catherine Wilson,catherine_wilson312@gmail.com,Operations,42,7,0
32383,77395,Olivia Evans,olivia_evans382@gmail.com,Sales & Marketing,29,1,0
32384,31223,Catherine Brooks,catherine_brooks821@gmail.com,HR,29,3,0
32385,60111,Catherine Evans,catherine_evans676@gmail.com,Sales & Marketing,38,8,0
32386,18560,Frank Moore,frank_moore401@gmail.com,Procurement,35,3,0
32387,10966,Wendy Lee,wendy_lee991@gmail.com,Operations,31,6,0
32388,54168,Tina Morgan,tina_morgan416@gmail.com,Operations,27,2,0
32389,53849,Paul Taylor,paul_taylor256@gmail.com,Procurement,43,6,0
32390,45957,Uma Smith,uma_smith138@gmail.com,Sales & Marketing,45,5,0
32391,30179,Bob Harris,bob_harris124@gmail.com,Operations,41,6,0
32392,71485,Mia Edwards,mia_edwards18@gmail.com,Technology,36,4,0
32393,54627,David Martinez,david_martinez278@gmail.com,Operations,39,13,0
32394,28735,Tina Martinez,tina_martinez225@gmail.com,Sales & Marketing,32,5,0
32395,35787,Frank White,frank_white204@gmail.com,Technology,29,5,0
32396,71570,Olivia Martinez,olivia_martinez471@gmail.com,Procurement,25,3,0
32397,11440,Jack Wood,jack_wood946@gmail.com,Analytics,34,3,0
32398,55958,Xander Taylor,xander_taylor90@gmail.com,Operations,41,4,0
32399,69625,Bob Taylor,bob_taylor622@gmail.com,Sales & Marketing,27,5,0
32400,42642,Eva Edwards,eva_edwards514@gmail.com,Sales & Marketing,38,4,0
32401,3282,David Perez,david_perez663@gmail.com,Procurement,31,2,0
32402,67514,Harry Brooks,harry_brooks180@gmail.com,Operations,31,4,0
32403,65870,Xander Hill,xander_hill397@gmail.com,Finance,25,2,0
32404,19903,Isabella Walker,isabella_walker846@gmail.com,Procurement,31,6,0
32405,70190,Grace Harris,grace_harris219@gmail.com,Operations,29,3,0
32406,16775,Noah Hill,noah_hill601@gmail.com,HR,48,4,0
32407,61546,Zach Martinez,zach_martinez37@gmail.com,Technology,32,3,1
32408,407,Eva Cooper,eva_cooper115@gmail.com,Technology,59,16,0
32409,51729,Rachel Morgan,rachel_morgan528@gmail.com,Analytics,33,4,0
32410,74455,Zach Edwards,zach_edwards825@gmail.com,Sales & Marketing,28,1,0
32411,34721,Noah Cooper,noah_cooper162@gmail.com,Procurement,36,3,0
32412,15772,Xander Harris,xander_harris128@gmail.com,Sales & Marketing,42,6,0
32413,30215,Uma Wilson,uma_wilson169@gmail.com,HR,38,11,0
32414,25876,Alice Moore,alice_moore204@gmail.com,Operations,57,29,0
32415,13328,Liam Johnson,liam_johnson833@gmail.com,Technology,36,2,0
32416,26537,Uma Thompson,uma_thompson529@gmail.com,Analytics,34,7,0
32417,70119,Wendy Green,wendy_green780@gmail.com,Operations,36,5,0
32418,43635,Liam Phillips,liam_phillips82@gmail.com,Analytics,30,3,0
32419,48959,Noah Green,noah_green644@gmail.com,Procurement,38,10,0
32420,42362,Bob Carter,bob_carter111@gmail.com,Technology,33,6,0
32421,24094,Frank Hill,frank_hill903@gmail.com,Procurement,30,1,0
32422,1994,Noah Wood,noah_wood575@gmail.com,Operations,34,5,0
32423,68136,Olivia Morgan,olivia_morgan269@gmail.com,Operations,56,27,0
32424,55877,Olivia Evans,olivia_evans545@gmail.com,Sales & Marketing,30,6,0
32425,61958,Uma Wood,uma_wood695@gmail.com,Legal,30,5,0
32426,17862,Karen Wood,karen_wood336@gmail.com,Sales & Marketing,29,4,0
32427,60067,Liam Harris,liam_harris599@gmail.com,Analytics,29,3,0
32428,48184,Frank Walker,frank_walker510@gmail.com,Operations,26,2,0
32429,31346,Paul Perez,paul_perez711@gmail.com,Operations,37,6,0
32430,74638,Eva White,eva_white838@gmail.com,HR,47,8,0
32431,35520,Quincy Hill,quincy_hill817@gmail.com,Operations,26,2,0
32432,72432,David Green,david_green321@gmail.com,Technology,31,7,0
32433,7022,Noah Davis,noah_davis646@gmail.com,Operations,38,6,0
32434,74522,Xander Baker,xander_baker211@gmail.com,Legal,41,5,0
32435,71510,Rachel Taylor,rachel_taylor197@gmail.com,Operations,30,4,0
32436,29575,David Johnson,david_johnson491@gmail.com,Operations,28,1,0
32437,65138,Harry Walker,harry_walker717@gmail.com,Sales & Marketing,45,13,0
32438,24876,Wendy Brooks,wendy_brooks994@gmail.com,Sales & Marketing,41,11,0
32439,49520,Liam Hill,liam_hill118@gmail.com,Sales & Marketing,42,8,0
32440,35215,Liam Phillips,liam_phillips454@gmail.com,Sales & Marketing,35,4,1
32441,6304,Catherine Harris,catherine_harris802@gmail.com,Procurement,41,11,0
32442,43964,Bob Edwards,bob_edwards702@gmail.com,Sales & Marketing,26,2,0
32443,59246,Bob Edwards,bob_edwards45@gmail.com,Operations,29,1,0
32444,69321,Zach Smith,zach_smith102@gmail.com,Technology,27,3,0
32445,7613,Wendy Brown,wendy_brown898@gmail.com,Sales & Marketing,36,4,0
32446,40354,Wendy Walker,wendy_walker334@gmail.com,Operations,56,27,0
32447,19054,Zach Baker,zach_baker115@gmail.com,Sales & Marketing,58,28,0
32448,3437,Liam Johnson,liam_johnson37@gmail.com,Operations,34,7,0
32449,38102,Alice Phillips,alice_phillips42@gmail.com,Procurement,39,8,1
32450,57833,Mia Green,mia_green785@gmail.com,Operations,35,6,1
32451,32215,Xander Green,xander_green598@gmail.com,Sales & Marketing,30,4,0
32452,71643,Bob Harris,bob_harris81@gmail.com,Technology,31,2,0
32453,23657,Wendy Green,wendy_green449@gmail.com,Sales & Marketing,32,9,0
32454,46959,Frank Edwards,frank_edwards620@gmail.com,Sales & Marketing,34,10,0
32455,51322,Yvonne Brooks,yvonne_brooks649@gmail.com,Sales & Marketing,33,3,1
32456,15259,Olivia Brown,olivia_brown480@gmail.com,Technology,36,4,0
32457,24349,David Moore,david_moore206@gmail.com,Operations,36,10,0
32458,8295,Mia Davis,mia_davis644@gmail.com,Operations,45,16,0
32459,35444,Frank Taylor,frank_taylor468@gmail.com,Finance,27,1,0
32460,38501,Olivia Baker,olivia_baker96@gmail.com,Technology,38,5,0
32461,28482,Tina Taylor,tina_taylor720@gmail.com,Operations,35,10,0
32462,30468,Harry Phillips,harry_phillips526@gmail.com,Operations,35,5,0
32463,64744,Paul Perez,paul_perez279@gmail.com,Sales & Marketing,32,5,0
32464,9189,Catherine Wilson,catherine_wilson489@gmail.com,Finance,46,17,0
32465,45032,Zach Perez,zach_perez924@gmail.com,Procurement,27,3,0
32466,45859,Grace Walker,grace_walker930@gmail.com,Technology,28,1,0
32467,20961,Jack Thompson,jack_thompson827@gmail.com,Sales & Marketing,28,2,0
32468,44315,Zach Johnson,zach_johnson585@gmail.com,Procurement,56,16,0
32469,73376,Yvonne Baker,yvonne_baker724@gmail.com,Procurement,42,4,0
32470,34971,Jack Walker,jack_walker673@gmail.com,Sales & Marketing,49,5,0
32471,52477,Isabella Smith,isabella_smith570@gmail.com,Finance,30,2,0
32472,56863,Victor Brooks,victor_brooks77@gmail.com,Sales & Marketing,34,8,0
32473,35803,Frank Martinez,frank_martinez954@gmail.com,Sales & Marketing,29,2,0
32474,12207,Grace Morgan,grace_morgan475@gmail.com,Sales & Marketing,34,6,0
32475,38274,Catherine Davis,catherine_davis824@gmail.com,Sales & Marketing,32,2,0
32476,962,Sam Baker,sam_baker820@gmail.com,Analytics,34,2,0
32477,62220,Mia Smith,mia_smith58@gmail.com,Analytics,33,10,1
32478,44835,Uma Taylor,uma_taylor668@gmail.com,Technology,26,3,0
32479,43139,Harry Walker,harry_walker700@gmail.com,Sales & Marketing,29,7,0
32480,5188,Uma Phillips,uma_phillips284@gmail.com,R&D,28,8,0
32481,60007,Wendy Martinez,wendy_martinez821@gmail.com,Sales & Marketing,36,6,0
32482,69842,Tina Cooper,tina_cooper452@gmail.com,Sales & Marketing,26,2,0
32483,3234,Wendy Harris,wendy_harris681@gmail.com,Technology,33,6,0
32484,35432,David Johnson,david_johnson727@gmail.com,HR,29,6,0
32485,10946,Paul Smith,paul_smith724@gmail.com,Sales & Marketing,38,5,0
32486,8643,David Lee,david_lee377@gmail.com,Operations,29,5,0
32487,9477,Harry Edwards,harry_edwards556@gmail.com,Finance,27,1,0
32488,40256,Uma Hill,uma_hill242@gmail.com,Technology,27,3,0
32489,20501,Mia Lee,mia_lee275@gmail.com,Procurement,34,4,0
32490,7747,Bob Green,bob_green629@gmail.com,Technology,26,2,0
32491,58429,Karen Carter,karen_carter202@gmail.com,Sales & Marketing,29,1,0
32492,69994,Harry Edwards,harry_edwards712@gmail.com,Analytics,32,5,0
32493,47796,David Smith,david_smith542@gmail.com,Operations,52,9,1
32494,3086,Isabella Lee,isabella_lee602@gmail.com,Procurement,42,14,0
32495,27058,Karen Smith,karen_smith430@gmail.com,Procurement,28,1,0
32496,48433,Noah Wilson,noah_wilson117@gmail.com,Sales & Marketing,35,10,0
32497,67160,Karen Thompson,karen_thompson953@gmail.com,Legal,34,3,0
32498,18652,Zach Johnson,zach_johnson726@gmail.com,Analytics,28,6,0
32499,3349,Xander Kelly,xander_kelly329@gmail.com,Sales & Marketing,32,2,0
32500,35385,Paul Moore,paul_moore279@gmail.com,Operations,29,5,0
32501,3230,Harry Taylor,harry_taylor776@gmail.com,Sales & Marketing,27,5,0
32502,40208,Paul Phillips,paul_phillips559@gmail.com,Sales & Marketing,39,7,0
32503,5019,Alice Smith,alice_smith251@gmail.com,Procurement,33,7,1
32504,12724,Grace Taylor,grace_taylor828@gmail.com,Operations,43,11,1
32505,77633,Xander Cooper,xander_cooper192@gmail.com,Finance,31,2,0
32506,3145,Jack Wood,jack_wood645@gmail.com,Sales & Marketing,28,2,0
32507,38816,Zach Edwards,zach_edwards264@gmail.com,Sales & Marketing,27,1,0
32508,17338,Bob Brown,bob_brown832@gmail.com,Sales & Marketing,25,1,0
32509,44464,David Brooks,david_brooks91@gmail.com,Sales & Marketing,26,1,0
32510,48,Noah Evans,noah_evans291@gmail.com,Technology,32,5,0
32511,73177,Liam Brooks,liam_brooks656@gmail.com,Operations,26,4,0
32512,69360,Grace Green,grace_green622@gmail.com,Sales & Marketing,32,4,0
32513,67164,Quincy Carter,quincy_carter177@gmail.com,Technology,36,5,0
32514,18854,Zach Harris,zach_harris999@gmail.com,Analytics,30,4,0
32515,23941,Frank Green,frank_green856@gmail.com,Operations,36,8,0
32516,5450,David Lee,david_lee592@gmail.com,Analytics,29,1,0
32517,56619,Alice Baker,alice_baker142@gmail.com,HR,26,1,0
32518,72949,David Edwards,david_edwards816@gmail.com,Sales & Marketing,29,2,0
32519,55506,Olivia Brown,olivia_brown272@gmail.com,Finance,30,6,0
32520,75771,Mia Carter,mia_carter361@gmail.com,Operations,33,2,0
32521,17705,Noah Wood,noah_wood379@gmail.com,Legal,47,7,0
32522,32615,Harry Johnson,harry_johnson61@gmail.com,Analytics,41,3,0
32523,35220,Isabella White,isabella_white951@gmail.com,Sales & Marketing,30,1,0
32524,7380,Karen Hill,karen_hill415@gmail.com,Sales & Marketing,30,5,0
32525,46782,Zach Walker,zach_walker844@gmail.com,Operations,39,7,0
32526,42618,Bob Carter,bob_carter953@gmail.com,Procurement,52,17,0
32527,40044,Victor Green,victor_green87@gmail.com,Sales & Marketing,48,6,0
32528,9722,Uma Johnson,uma_johnson414@gmail.com,Operations,39,9,0
32529,35449,Sam Carter,sam_carter486@gmail.com,Sales & Marketing,38,5,0
32530,54515,Noah Baker,noah_baker559@gmail.com,Finance,28,1,0
32531,70395,Harry Edwards,harry_edwards346@gmail.com,Sales & Marketing,31,7,0
32532,67211,Noah Smith,noah_smith564@gmail.com,Sales & Marketing,32,6,0
32533,68827,Paul Cooper,paul_cooper851@gmail.com,Legal,38,10,0
32534,17491,Liam Taylor,liam_taylor586@gmail.com,Sales & Marketing,39,16,0
32535,16664,Bob Walker,bob_walker198@gmail.com,Sales & Marketing,34,3,0
32536,1755,Zach Morgan,zach_morgan371@gmail.com,Sales & Marketing,41,12,0
32537,15077,Xander Lee,xander_lee391@gmail.com,Sales & Marketing,36,8,0
32538,47358,Alice Hill,alice_hill970@gmail.com,Sales & Marketing,41,9,0
32539,7089,Wendy Smith,wendy_smith380@gmail.com,Operations,38,2,0
32540,70474,Alice Brown,alice_brown887@gmail.com,HR,44,13,0
32541,75864,Grace Edwards,grace_edwards49@gmail.com,Sales & Marketing,27,3,0
32542,13137,Noah Green,noah_green856@gmail.com,Operations,35,3,1
32543,34160,Alice Davis,alice_davis175@gmail.com,HR,32,3,0
32544,43106,Mia Smith,mia_smith515@gmail.com,Sales & Marketing,52,2,0
32545,61284,Xander Evans,xander_evans516@gmail.com,Technology,36,9,0
32546,39043,Noah Cooper,noah_cooper954@gmail.com,HR,41,2,0
32547,62336,Quincy Thompson,quincy_thompson799@gmail.com,Sales & Marketing,28,1,0
32548,77797,Alice Kelly,alice_kelly859@gmail.com,Technology,34,3,0
32549,14232,Mia Carter,mia_carter826@gmail.com,Sales & Marketing,32,5,0
32550,36236,David Green,david_green405@gmail.com,Sales & Marketing,27,4,0
32551,44129,Sam Wilson,sam_wilson233@gmail.com,Operations,54,16,0
32552,48305,Karen Walker,karen_walker787@gmail.com,Finance,35,4,0
32553,7889,Grace Carter,grace_carter227@gmail.com,Operations,33,4,0
32554,41259,Rachel Morgan,rachel_morgan970@gmail.com,Operations,36,8,0
32555,14345,Yvonne Taylor,yvonne_taylor316@gmail.com,Sales & Marketing,46,3,0
32556,127,Alice Thompson,alice_thompson977@gmail.com,Technology,35,3,0
32557,28931,Jack Phillips,jack_phillips884@gmail.com,Operations,36,3,1
32558,73309,Wendy Phillips,wendy_phillips939@gmail.com,Sales & Marketing,29,2,0
32559,69478,Alice Smith,alice_smith494@gmail.com,Sales & Marketing,35,4,0
32560,22466,Sam Phillips,sam_phillips999@gmail.com,Sales & Marketing,26,3,0
32561,15180,Yvonne Carter,yvonne_carter745@gmail.com,Finance,36,8,0
32562,63731,Rachel Morgan,rachel_morgan837@gmail.com,Sales & Marketing,29,3,0
32563,27591,Harry Martinez,harry_martinez653@gmail.com,Operations,36,3,0
32564,66480,Noah White,noah_white192@gmail.com,Operations,42,9,1
32565,56149,Tina Brown,tina_brown975@gmail.com,Operations,32,2,0
32566,28646,Mia Morgan,mia_morgan738@gmail.com,R&D,31,4,0
32567,74631,Harry Walker,harry_walker422@gmail.com,Sales & Marketing,35,10,0
32568,72507,Frank Smith,frank_smith104@gmail.com,HR,31,7,0
32569,64844,Tina Wilson,tina_wilson942@gmail.com,Sales & Marketing,33,10,0
32570,53235,Uma Harris,uma_harris759@gmail.com,Procurement,33,7,0
32571,30175,Yvonne Brown,yvonne_brown292@gmail.com,Sales & Marketing,29,5,0
32572,70234,Uma Edwards,uma_edwards191@gmail.com,Analytics,37,10,0
32573,31066,Quincy Taylor,quincy_taylor928@gmail.com,Analytics,42,5,0
32574,18762,Mia Moore,mia_moore110@gmail.com,Legal,35,9,0
32575,2974,Mia Harris,mia_harris956@gmail.com,Procurement,31,4,0
32576,63288,Bob Green,bob_green534@gmail.com,Procurement,31,4,0
32577,74506,Wendy Davis,wendy_davis217@gmail.com,Analytics,51,6,0
32578,50577,Harry Phillips,harry_phillips553@gmail.com,R&D,34,4,0
32579,19775,Rachel Edwards,rachel_edwards456@gmail.com,Sales & Marketing,27,5,0
32580,47246,Isabella Wilson,isabella_wilson139@gmail.com,HR,31,2,0
32581,70555,Noah Harris,noah_harris536@gmail.com,Sales & Marketing,39,4,0
32582,73197,Xander Brown,xander_brown679@gmail.com,Finance,38,11,0
32583,69379,Xander Baker,xander_baker971@gmail.com,Sales & Marketing,38,4,0
32584,59661,Karen Carter,karen_carter255@gmail.com,Technology,43,7,0
32585,67289,David Baker,david_baker87@gmail.com,Operations,37,9,1
32586,29444,Xander Green,xander_green402@gmail.com,Analytics,39,9,0
32587,31993,David Davis,david_davis143@gmail.com,HR,28,1,0
32588,75414,Frank Taylor,frank_taylor179@gmail.com,Sales & Marketing,31,9,0
32589,23307,Frank White,frank_white179@gmail.com,Sales & Marketing,38,4,0
32590,4549,Jack Walker,jack_walker947@gmail.com,Sales & Marketing,31,7,0
32591,31159,Paul Morgan,paul_morgan466@gmail.com,Finance,44,7,0
32592,54157,Zach Perez,zach_perez108@gmail.com,Finance,37,10,0
32593,14291,Yvonne Lee,yvonne_lee134@gmail.com,Analytics,25,2,0
32594,21640,Isabella Kelly,isabella_kelly872@gmail.com,R&D,33,3,1
32595,51191,Harry Johnson,harry_johnson261@gmail.com,Technology,29,2,0
32596,78232,Quincy Hill,quincy_hill316@gmail.com,Sales & Marketing,24,1,0
32597,14562,Alice Evans,alice_evans734@gmail.com,Technology,29,3,0
32598,61803,Grace Kelly,grace_kelly731@gmail.com,R&D,35,7,0
32599,52009,Uma Smith,uma_smith291@gmail.com,Sales & Marketing,21,2,0
32600,7647,Rachel Phillips,rachel_phillips63@gmail.com,Sales & Marketing,51,5,0
32601,7302,Uma Lee,uma_lee440@gmail.com,Operations,30,6,0
32602,58683,Paul Taylor,paul_taylor573@gmail.com,Operations,42,6,0
32603,41634,Quincy Phillips,quincy_phillips663@gmail.com,Sales & Marketing,22,1,0
32604,71889,Tina Wood,tina_wood275@gmail.com,Sales & Marketing,38,5,1
32605,48850,Rachel Johnson,rachel_johnson647@gmail.com,Operations,30,4,0
32606,22407,Tina Johnson,tina_johnson743@gmail.com,Operations,47,15,0
32607,5799,Wendy Wood,wendy_wood386@gmail.com,Procurement,37,5,0
